vel_bias,controller,run,x_ref,y_ref,Kp,Kth,arrived,diverged,t_end_s,final_d_m,final_x,final_y,hold_final_d_m,hold_diverged,e_total_Cl1m,e_line,e_th,e_time,e_l_mean_m,cross_track_rmse_m,energy_J,peak_V
0.001,lyap1,44,0.1563,-0.4355,0.800000,1.700000,1,0,3.677,0.009987,0.15225,-0.42638,0.000374,0,528.46,16.50,48.96,202.90,0.016495,0.024205,0.2997,3.562
0.001,lyap1,45,0.0602,0.2535,0.800000,1.700000,1,0,3.400,0.009996,0.05661,0.24421,0.000374,0,629.06,9.64,63.51,243.78,0.009644,0.013348,0.1480,2.666
0.001,lyap1,46,0.3509,-0.8008,0.800000,1.700000,1,0,3.983,0.009998,0.34680,-0.79172,0.000374,0,288.79,29.01,30.62,92.02,0.029013,0.044781,0.9172,5.592
0.001,lyap1,47,-0.1504,-0.4231,0.800000,1.700000,1,0,3.967,0.009999,-0.14880,-0.41324,0.000374,0,664.93,12.51,88.03,235.05,0.012510,0.015369,0.3573,3.509
0.001,lyap1,48,0.3656,-0.0779,0.800000,1.700000,1,0,3.064,0.009993,0.35580,-0.07615,0.000375,0,373.90,4.40,9.88,173.77,0.004400,0.006283,0.1775,2.396
0.001,lyap1,49,-0.2992,-0.4212,0.800000,1.700000,1,0,4.126,0.009981,-0.29539,-0.41194,0.000374,0,701.75,27.28,102.70,227.72,0.027277,0.031490,0.4805,3.766
0.001,lyap1,50,0.7379,0.3254,0.800000,1.700000,1,0,3.536,0.009997,0.72859,0.32163,0.000374,0,206.70,15.82,20.25,71.24,0.015821,0.024072,0.8107,5.000
0.001,lyap1,51,0.2430,0.2287,0.800000,1.700000,1,0,3.225,0.009986,0.23519,0.22249,0.000375,0,491.23,11.76,33.95,202.85,0.011755,0.016973,0.1562,2.746
0.001,lyap1,52,-0.0147,-0.5282,0.800000,1.700000,1,0,3.937,0.009991,-0.01541,-0.51827,0.000374,0,556.26,13.76,62.04,205.77,0.013763,0.018179,0.4071,3.908
0.001,lyap1,53,0.0787,0.1072,0.800000,1.700000,1,0,2.757,0.009984,0.07195,0.09981,0.000375,0,500.26,6.14,20.29,225.23,0.006139,0.008273,0.0655,1.917
0.001,lyap1,54,-0.1562,0.9648,0.800000,1.700000,1,0,4.322,0.009983,-0.15532,0.95486,0.000374,0,309.50,21.59,48.67,89.88,0.021594,0.027500,1.2106,6.187
0.001,lyap1,55,-0.1446,-0.2073,0.800000,1.700000,1,0,3.705,0.009987,-0.14154,-0.19779,0.000374,0,827.81,14.18,128.47,274.79,0.014181,0.015786,0.2220,2.679
0.001,lyap1,56,0.7844,0.3256,0.800000,1.700000,1,0,3.554,0.009978,0.77506,0.32203,0.000374,0,178.20,15.77,19.19,58.09,0.015769,0.024061,0.8997,5.216
0.001,lyap1,57,0.2535,-0.6401,0.800000,1.700000,1,0,3.877,0.010000,0.24948,-0.63090,0.000374,0,402.47,23.39,37.99,145.70,0.023390,0.035407,0.5902,4.662
0.001,lyap1,58,0.3038,-0.4120,0.800000,1.700000,1,0,3.569,0.009982,0.29742,-0.40431,0.000374,0,455.95,18.30,38.36,175.89,0.018298,0.027428,0.3387,3.730
0.001,lyap1,59,0.7189,-0.3583,0.800000,1.700000,1,0,3.555,0.009978,0.70984,-0.35414,0.000374,0,218.10,17.28,21.86,74.23,0.017279,0.026334,0.8018,5.017
0.001,lyap1,60,0.1800,0.0264,0.800000,1.700000,1,0,2.633,0.009999,0.17008,0.02510,0.000375,0,398.94,1.72,1.16,197.02,0.001724,0.002313,0.0425,1.237
0.001,lyap1,61,-0.4251,0.6545,0.800000,1.700000,1,0,4.340,0.009990,-0.42129,0.64525,0.000374,0,542.26,36.31,84.42,159.48,0.036307,0.042970,0.9067,5.083
0.001,lyap1,62,0.5324,0.0722,0.800000,1.700000,1,0,3.247,0.009989,0.52251,0.07102,0.000375,0,292.00,3.85,7.31,135.80,0.003854,0.005652,0.3651,3.204
0.001,lyap1,63,-0.1463,-0.2830,0.800000,1.700000,1,0,3.810,0.009985,-0.14399,-0.27326,0.000374,0,766.40,12.87,110.38,263.17,0.012872,0.014952,0.2536,2.924
0.001,lyap1,64,0.5285,0.0914,0.800000,1.700000,1,0,3.252,0.009989,0.51858,0.08991,0.000375,0,299.07,4.87,9.25,136.63,0.004870,0.007145,0.3637,3.248
0.001,lyap1,65,0.2105,0.2530,0.800000,1.700000,1,0,3.284,0.009997,0.20353,0.24592,0.000375,0,517.10,12.43,39.21,210.01,0.012432,0.017999,0.1587,2.801
0.001,lyap1,66,-0.2321,0.7541,0.800000,1.700000,1,0,4.262,0.009989,-0.23032,0.74428,0.000374,0,456.19,19.36,64.65,148.93,0.019358,0.024209,0.8524,5.197
0.001,lyap1,67,0.1052,0.6538,0.800000,1.700000,1,0,3.972,0.009992,0.10311,0.64407,0.000374,0,449.67,20.07,45.86,163.92,0.020068,0.028936,0.5667,4.557
0.001,lyap1,68,0.5076,0.3617,0.800000,1.700000,1,0,3.499,0.009989,0.49926,0.35627,0.000374,0,344.65,17.47,28.24,130.98,0.017475,0.026325,0.4843,4.156
0.001,lyap1,69,-0.0513,0.1705,0.800000,1.700000,1,0,3.394,0.009991,-0.05106,0.16049,0.000374,0,763.85,5.07,107.91,270.21,0.005073,0.005946,0.1523,2.437
0.001,lyap1,70,-0.0982,0.3380,0.800000,1.700000,1,0,3.807,0.009983,-0.09726,0.32810,0.000374,0,702.11,9.28,92.14,251.95,0.009280,0.011096,0.2583,3.083
0.001,lyap1,71,-0.2987,-0.5024,0.800000,1.700000,1,0,4.173,0.009999,-0.29544,-0.49292,0.000374,0,642.18,25.73,92.22,209.58,0.025725,0.030167,0.5600,4.115
0.001,lyap1,72,-0.1503,0.3616,0.800000,1.700000,1,0,3.906,0.009988,-0.14845,0.35180,0.000374,0,708.46,12.29,96.78,248.24,0.012289,0.015079,0.3063,3.243
0.001,lyap1,73,-0.1360,0.7558,0.800000,1.700000,1,0,4.203,0.009989,-0.13522,0.74581,0.000374,0,442.68,17.44,57.88,150.38,0.017438,0.021779,0.7879,5.100
0.001,lyap1,74,0.2863,-0.1810,0.800000,1.700000,1,0,3.135,0.009991,0.27751,-0.17621,0.000375,0,450.69,9.82,25.46,192.52,0.009817,0.014078,0.1533,2.613
0.001,lyap1,75,0.2629,0.0381,0.800000,1.700000,1,0,2.858,0.009996,0.25297,0.03689,0.000375,0,393.88,2.30,4.74,190.47,0.002304,0.003196,0.0897,1.701
0.001,lyap1,76,-0.0879,0.1908,0.800000,1.700000,1,0,3.543,0.009992,-0.08642,0.18088,0.000374,0,795.37,7.69,118.29,273.63,0.007690,0.009107,0.1795,2.540
0.001,lyap1,77,0.1878,-0.1637,0.800000,1.700000,1,0,3.032,0.009985,0.17975,-0.15777,0.000375,0,495.70,9.00,28.39,212.71,0.009000,0.012670,0.0967,2.289
0.001,lyap1,78,0.3960,0.0616,0.800000,1.700000,1,0,3.092,0.009992,0.38610,0.06029,0.000375,0,354.96,3.45,7.55,167.34,0.003451,0.004949,0.2034,2.469
0.001,lyap1,79,0.1499,0.3328,0.800000,1.700000,1,0,3.498,0.009984,0.14502,0.32407,0.000374,0,557.95,13.85,50.11,218.48,0.013852,0.020140,0.2041,3.084
0.001,lyap1,80,0.4252,0.0139,0.800000,1.700000,1,0,3.113,0.009983,0.41518,0.01359,0.000375,0,326.46,0.77,1.65,161.00,0.000773,0.001112,0.2288,2.431
0.001,lyap1,81,-0.1576,0.2546,0.800000,1.700000,1,0,3.794,0.009986,-0.15480,0.24502,0.000374,0,795.02,14.73,118.57,267.90,0.014729,0.016641,0.2480,2.841
0.001,lyap1,82,-0.0686,-0.8309,0.800000,1.700000,1,0,4.207,0.009993,-0.06845,-0.82093,0.000374,0,384.60,19.44,49.54,128.18,0.019439,0.025620,0.8918,5.440
0.001,lyap1,83,0.4444,-0.8902,0.800000,1.700000,1,0,4.021,0.009993,0.43998,-0.88125,0.000374,0,209.37,32.73,26.33,53.81,0.032731,0.051137,1.1724,6.199
0.001,lyap1,84,0.2393,0.0573,0.800000,1.700000,1,0,2.831,0.009981,0.22947,0.05530,0.000375,0,408.27,3.49,7.03,194.49,0.003491,0.004818,0.0783,1.722
0.001,lyap1,85,-0.0699,0.1952,0.800000,1.700000,1,0,3.507,0.009995,-0.06908,0.18519,0.000374,0,773.38,6.26,110.81,271.19,0.006262,0.007459,0.1699,2.529
0.001,lyap1,86,0.7095,0.5152,0.800000,1.700000,1,0,3.681,0.009979,0.70125,0.50957,0.000374,0,207.80,23.62,25.05,61.14,0.023616,0.036456,0.9412,5.500
0.001,lyap1,87,-0.0494,-0.2016,0.800000,1.700000,1,0,3.472,0.009990,-0.04934,-0.19165,0.000374,0,747.50,5.60,101.70,267.85,0.005600,0.006538,0.1607,2.526
0.001,lyap1,88,0.0267,0.5306,0.800000,1.700000,1,0,3.904,0.010000,0.02528,0.52071,0.000374,0,541.40,15.05,57.76,201.65,0.015048,0.020524,0.4018,3.920
0.001,lyap1,89,0.5313,0.5599,0.800000,1.700000,1,0,3.718,0.009982,0.52430,0.55285,0.000374,0,298.47,24.63,29.47,101.29,0.024630,0.037937,0.7263,5.011
0.001,lyap1,90,-0.0457,0.0894,0.800000,1.700000,1,0,3.072,0.009999,-0.04448,0.07945,0.000375,0,774.71,4.23,118.63,265.55,0.004231,0.004875,0.1549,2.291
0.001,lyap1,91,-0.3348,-0.7215,0.800000,1.700000,1,0,4.311,0.009979,-0.33199,-0.71191,0.000374,0,489.31,25.91,73.68,151.54,0.025908,0.032257,0.8981,5.204
0.001,lyap1,92,-0.2539,0.6200,0.800000,1.700000,1,0,4.205,0.009983,-0.25161,0.61025,0.000374,0,550.45,19.63,76.60,183.90,0.019628,0.024745,0.6629,4.575
0.001,lyap1,93,0.1010,0.2482,0.800000,1.700000,1,0,3.335,0.009993,0.09624,0.23942,0.000374,0,594.92,10.63,54.26,235.22,0.010630,0.015066,0.1402,2.654
0.001,lyap1,94,0.8495,0.4720,0.800000,1.700000,1,0,3.670,0.010000,0.84064,0.46734,0.000374,0,129.82,21.97,21.57,26.86,0.021966,0.033971,1.1648,5.954
0.001,lyap1,95,0.1372,0.4237,0.800000,1.700000,1,0,3.672,0.009995,0.13335,0.41443,0.000374,0,542.18,15.76,51.02,208.25,0.015761,0.022961,0.2844,3.485
0.001,lyap1,96,0.4789,0.8183,0.800000,1.700000,1,0,3.958,0.009992,0.47384,0.80974,0.000374,0,228.92,31.48,27.00,63.85,0.031476,0.049180,1.0699,5.952
0.001,lyap1,97,-0.0656,0.3396,0.800000,1.700000,1,0,3.762,0.009998,-0.06542,0.32964,0.000374,0,684.57,8.67,86.04,249.74,0.008672,0.010373,0.2435,3.062
0.001,lyap1,98,0.6043,0.2287,0.800000,1.700000,1,0,3.402,0.009992,0.59480,0.22550,0.000375,0,282.12,11.59,18.79,113.58,0.011591,0.017328,0.5242,4.077
0.001,lyap1,99,-0.0616,-0.5886,0.800000,1.700000,1,0,4.033,0.009980,-0.06158,-0.57857,0.000374,0,533.74,14.19,62.52,193.70,0.014189,0.018137,0.4980,4.216
0.001,lyap1,100,0.6577,0.3184,0.800000,1.700000,1,0,3.501,0.009995,0.64856,0.31439,0.000375,0,255.54,15.61,22.00,94.06,0.015606,0.023615,0.6657,4.616
0.001,lyap1,101,0.7053,0.3527,0.800000,1.700000,1,0,3.546,0.009984,0.69626,0.34851,0.000374,0,226.48,17.05,22.02,78.43,0.017049,0.025952,0.7731,4.939
0.001,lyap1,102,-0.2611,-0.8069,0.800000,1.700000,1,0,4.305,0.009988,-0.25916,-0.79713,0.000374,0,423.55,21.06,63.11,132.87,0.021059,0.026540,0.9717,5.501
0.001,lyap1,103,-0.2565,-0.5607,0.800000,1.700000,1,0,4.172,0.009992,-0.25398,-0.55104,0.000374,0,592.87,20.28,82.51,198.71,0.020280,0.025047,0.5873,4.300
0.001,lyap1,104,-0.0062,-0.2025,0.800000,1.700000,1,0,3.372,0.009992,-0.00781,-0.19266,0.000374,0,697.78,6.08,84.16,260.17,0.006081,0.007643,0.1406,2.487
0.001,lyap1,105,0.1683,-0.1221,0.800000,1.700000,1,0,2.877,0.009984,0.15977,-0.11689,0.000375,0,472.89,7.15,19.40,211.68,0.007154,0.009880,0.0703,1.996
0.001,lyap1,106,0.1073,0.7657,0.800000,1.700000,1,0,4.065,0.009991,0.10553,0.75589,0.000374,0,387.35,22.56,41.70,135.05,0.022565,0.032620,0.7484,5.116
0.001,lyap1,107,0.2607,-0.0935,0.800000,1.700000,1,0,2.930,0.009992,0.25115,-0.09059,0.000375,0,421.10,5.49,12.84,193.59,0.005494,0.007683,0.1007,2.037
0.001,lyap1,108,0.2814,0.9272,0.800000,1.700000,1,0,4.102,0.009986,0.27842,0.91764,0.000374,0,247.24,30.40,29.87,70.95,0.030404,0.046478,1.1190,6.091
0.001,lyap1,109,0.5130,0.7951,0.800000,1.700000,1,0,3.932,0.009981,0.50754,0.78671,0.000374,0,224.27,31.30,26.70,61.95,0.031303,0.048958,1.0668,5.936
0.001,lyap1,110,0.4870,-0.3349,0.800000,1.700000,1,0,3.462,0.009993,0.47853,-0.32964,0.000374,0,357.58,16.39,28.07,138.43,0.016387,0.024572,0.4373,3.976
0.001,lyap1,111,0.2839,0.6459,0.800000,1.700000,1,0,3.870,0.009987,0.27958,0.63687,0.000374,0,387.45,24.12,36.47,139.16,0.024122,0.036714,0.6153,4.742
0.001,lyap1,112,0.3172,0.1950,0.800000,1.700000,1,0,3.183,0.009991,0.30835,0.19032,0.000375,0,438.71,10.43,25.73,185.80,0.010432,0.015066,0.1819,2.779
0.001,lyap1,113,0.3999,-0.0481,0.800000,1.700000,1,0,3.090,0.009986,0.38993,-0.04704,0.000375,0,348.73,2.69,5.87,166.47,0.002695,0.003865,0.2053,2.431
0.001,lyap1,114,0.0845,-0.3381,0.800000,1.700000,1,0,3.567,0.009994,0.08105,-0.32869,0.000374,0,597.78,12.37,59.10,230.52,0.012367,0.017496,0.2050,3.048
0.001,lyap1,115,0.2833,0.3617,0.800000,1.700000,1,0,3.492,0.009984,0.27668,0.35422,0.000374,0,474.99,16.57,38.87,186.20,0.016566,0.024625,0.2788,3.458
0.001,lyap1,116,-0.0960,-0.1708,0.800000,1.700000,1,0,3.522,0.009997,-0.09401,-0.16099,0.000374,0,819.54,9.07,126.71,276.25,0.009070,0.010196,0.1804,2.499
0.001,lyap1,117,0.1426,0.0149,0.800000,1.700000,1,0,2.481,0.010000,0.13269,0.01398,0.000374,0,395.11,1.03,1.42,195.36,0.001033,0.001354,0.0262,0.960
0.001,lyap1,118,0.2298,-0.1089,0.800000,1.700000,1,0,2.916,0.009981,0.22054,-0.10521,0.000375,0,440.56,6.40,15.62,199.86,0.006401,0.008921,0.0885,2.035
0.001,lyap1,119,0.3467,0.6367,0.800000,1.700000,1,0,3.836,0.009994,0.34171,0.62807,0.000374,0,364.15,24.97,34.22,129.12,0.024974,0.038288,0.6442,4.826
0.001,lyap1,120,0.1427,0.1849,0.800000,1.700000,1,0,3.100,0.009992,0.13582,0.17761,0.000375,0,538.75,9.52,37.85,224.38,0.009522,0.013425,0.1015,2.363
0.001,lyap1,121,0.9039,0.2691,0.800000,1.700000,1,0,3.568,0.009994,0.89421,0.26647,0.000374,0,102.22,13.04,14.61,26.72,0.013036,0.019962,1.1160,5.642
0.001,lyap1,122,0.6186,-0.7694,0.800000,1.700000,1,0,3.892,0.009984,0.61232,-0.76161,0.000374,0,185.13,31.64,25.19,43.64,0.031642,0.049629,1.1638,6.133
0.001,lyap1,123,0.1330,0.4410,0.800000,1.700000,1,0,3.702,0.009993,0.12940,0.43163,0.000374,0,538.15,16.06,51.03,206.01,0.016057,0.023370,0.3013,3.560
0.001,lyap1,124,0.3040,-0.5997,0.800000,1.700000,1,0,3.813,0.009986,0.29920,-0.59091,0.000374,0,398.15,23.36,36.60,144.96,0.023360,0.035580,0.5614,4.568
0.001,lyap1,125,0.8777,-0.3398,0.800000,1.700000,1,0,3.595,0.009990,0.86830,-0.33639,0.000374,0,120.12,16.28,17.76,30.08,0.016285,0.024998,1.1054,5.700
0.001,lyap1,126,0.4647,-0.7285,0.800000,1.700000,1,0,3.888,0.009990,0.45925,-0.72016,0.000374,0,273.75,28.96,29.01,86.14,0.028964,0.045024,0.8964,5.519
0.001,lyap1,127,-0.1434,-0.2996,0.800000,1.700000,1,0,3.826,0.009982,-0.14129,-0.28983,0.000374,0,751.92,12.25,106.55,260.23,0.012245,0.014519,0.2607,2.983
0.001,lyap1,128,0.7348,0.4244,0.800000,1.700000,1,0,3.611,0.009985,0.72605,0.41970,0.000374,0,204.52,20.05,23.22,64.00,0.020053,0.030754,0.8897,5.300
0.001,lyap1,129,-0.1202,-0.4211,0.800000,1.700000,1,0,3.931,0.009995,-0.11906,-0.41120,0.000374,0,656.24,11.21,84.39,235.33,0.011208,0.013527,0.3373,3.466
0.001,lyap1,130,0.0262,0.7331,0.800000,1.700000,1,0,4.087,0.009989,0.02524,0.72318,0.000374,0,426.60,19.57,47.84,150.79,0.019575,0.027049,0.6935,4.924
0.001,lyap1,131,0.1806,-0.8313,0.800000,1.700000,1,0,4.077,0.009996,0.17823,-0.82156,0.000374,0,330.11,25.92,36.09,109.53,0.025920,0.038586,0.8827,5.500
0.001,lyap1,132,0.0616,0.4904,0.800000,1.700000,1,0,3.828,0.009994,0.05951,0.48059,0.000374,0,549.04,15.18,56.33,206.80,0.015182,0.021234,0.3515,3.738
0.001,lyap1,133,0.3828,0.6743,0.800000,1.700000,1,0,3.861,0.010000,0.37770,0.66570,0.000374,0,332.72,26.47,32.30,114.22,0.026467,0.040789,0.7300,5.077
0.001,lyap1,134,0.6240,-0.1220,0.800000,1.700000,1,0,3.345,0.009992,0.61417,-0.12030,0.000375,0,253.63,6.32,10.58,111.49,0.006319,0.009392,0.5106,3.831
0.001,lyap1,135,0.7082,-0.4265,0.800000,1.700000,1,0,3.607,0.009979,0.69950,-0.42164,0.000374,0,220.49,20.14,23.91,71.23,0.020142,0.030859,0.8439,5.193
0.001,lyap1,136,0.3059,-0.0613,0.800000,1.700000,1,0,2.960,0.009988,0.29604,-0.05966,0.000375,0,390.85,3.58,8.07,184.67,0.003582,0.005039,0.1240,2.036
0.001,lyap1,137,0.3815,0.8201,0.800000,1.700000,1,0,3.988,0.009994,0.37719,0.81109,0.000374,0,267.74,30.01,29.32,82.04,0.030012,0.046513,0.9775,5.742
0.001,lyap1,138,-0.4068,-0.7436,0.800000,1.700000,1,0,4.363,0.009994,-0.40344,-0.73421,0.000374,0,479.25,32.91,76.21,138.73,0.032911,0.039717,1.0229,5.455
0.001,lyap1,139,0.2478,-0.2333,0.800000,1.700000,1,0,3.236,0.009993,0.24005,-0.22700,0.000375,0,489.39,11.95,34.06,201.68,0.011947,0.017277,0.1615,2.779
0.001,lyap1,140,0.6772,0.6933,0.800000,1.700000,1,0,3.826,0.009987,0.67017,0.68624,0.000374,0,181.65,29.71,25.18,43.36,0.029708,0.046446,1.1301,6.027
0.001,lyap1,141,0.0428,-0.2079,0.800000,1.700000,1,0,3.290,0.009988,0.03929,-0.19852,0.000374,0,642.70,7.97,66.02,249.35,0.007974,0.010825,0.1260,2.475
0.001,lyap1,142,0.6916,-0.1596,0.800000,1.700000,1,0,3.409,0.009991,0.68178,-0.15756,0.000375,0,221.23,8.11,12.31,92.23,0.008105,0.012150,0.6351,4.283
0.001,lyap1,143,0.3035,0.5051,0.800000,1.700000,1,0,3.700,0.009995,0.29802,0.49674,0.000374,0,432.27,20.92,38.14,162.31,0.020922,0.031660,0.4396,4.140
0.001,lyap1,144,0.1292,-0.1752,0.800000,1.700000,1,0,3.069,0.009996,0.12248,-0.16781,0.000375,0,542.60,9.05,37.81,226.70,0.009053,0.012699,0.0953,2.303
0.001,lyap1,145,0.4745,0.7177,0.800000,1.700000,1,0,3.876,0.009993,0.46890,0.70940,0.000374,0,273.65,28.79,28.97,86.26,0.028792,0.044753,0.8892,5.497
0.001,lyap1,146,0.3993,0.8983,0.800000,1.700000,1,0,4.041,0.009981,0.39529,0.88918,0.000374,0,222.49,32.15,27.18,59.95,0.032150,0.050022,1.1458,6.144
0.001,lyap1,147,-0.1444,0.3214,0.800000,1.700000,1,0,3.853,0.009993,-0.14246,0.31160,0.000374,0,735.65,12.01,102.68,256.14,0.012006,0.014543,0.2746,3.070
0.001,lyap1,148,0.0548,-0.4646,0.800000,1.700000,1,0,3.801,0.009991,0.05271,-0.45486,0.000374,0,564.25,14.39,58.29,213.04,0.014393,0.020007,0.3239,3.613
0.001,lyap1,149,0.3302,-0.5948,0.800000,1.700000,1,0,3.798,0.009982,0.32508,-0.58627,0.000374,0,388.16,23.65,35.60,140.74,0.023654,0.036122,0.5725,4.601
0.001,lyap1,150,0.1291,0.0400,0.800000,1.700000,1,0,2.480,0.009993,0.11946,0.03732,0.000374,0,408.41,2.76,4.08,198.05,0.002763,0.003615,0.0270,1.205
0.001,lyap1,151,0.1204,0.0183,0.800000,1.700000,1,0,2.383,0.009988,0.11047,0.01689,0.000374,0,397.23,1.32,4.40,193.23,0.001316,0.001695,0.0196,0.910
0.001,lyap1,152,0.3968,0.7576,0.800000,1.700000,1,0,3.932,0.009996,0.39202,0.74885,0.000374,0,290.75,28.76,30.21,93.59,0.028763,0.044550,0.8786,5.486
0.001,lyap1,153,0.0547,0.2267,0.800000,1.700000,1,0,3.331,0.009982,0.05101,0.21738,0.000374,0,633.32,8.82,63.73,246.32,0.008819,0.012131,0.1332,2.551
0.001,lyap1,154,0.0069,0.1062,0.800000,1.700000,1,0,2.909,0.009986,0.00421,0.09659,0.000375,0,624.78,3.98,61.06,248.35,0.003980,0.005070,0.1084,2.145
0.001,lyap1,155,0.3885,0.8374,0.800000,1.700000,1,0,3.999,0.009996,0.38424,0.82838,0.000374,0,256.64,30.54,28.77,76.65,0.030542,0.047393,1.0162,5.837
0.001,lyap1,156,0.0770,0.0732,0.800000,1.700000,1,0,2.511,0.009989,0.06934,0.06681,0.000375,0,438.38,4.79,4.89,210.71,0.004793,0.006269,0.0467,1.628
0.001,lyap1,157,0.0515,-0.0915,0.800000,1.700000,1,0,2.665,0.009991,0.04563,-0.08343,0.000375,0,490.42,5.17,15.54,225.79,0.005172,0.006865,0.0709,1.890
0.001,lyap1,158,0.1176,-0.1584,0.800000,1.700000,1,0,3.006,0.009999,0.11080,-0.15105,0.000375,0,538.20,8.36,35.32,227.51,0.008361,0.011634,0.0859,2.206
0.001,lyap1,159,-0.1864,-0.2631,0.800000,1.700000,1,0,3.853,0.009998,-0.18311,-0.25367,0.000374,0,800.23,17.90,120.80,265.89,0.017896,0.020149,0.2734,2.920
0.001,lyap1,160,0.2632,-0.1929,0.800000,1.700000,1,0,3.147,0.009998,0.25476,-0.18763,0.000375,0,467.64,10.35,28.23,197.83,0.010349,0.014840,0.1456,2.611
0.001,lyap1,161,-0.3555,-0.7662,0.800000,1.700000,1,0,4.342,0.009992,-0.35270,-0.75667,0.000374,0,459.65,27.35,71.64,137.67,0.027350,0.034151,0.9976,5.459
0.001,lyap1,162,-0.1215,-0.1778,0.800000,1.700000,1,0,3.604,0.009986,-0.11875,-0.16818,0.000374,0,837.61,12.05,132.21,277.55,0.012052,0.013332,0.1991,2.598
0.001,lyap1,163,-0.0238,-0.5614,0.800000,1.700000,1,0,3.978,0.009980,-0.02437,-0.55142,0.000374,0,539.91,14.28,60.77,198.47,0.014285,0.018816,0.4504,4.070
0.001,lyap1,164,0.4774,0.4709,0.800000,1.700000,1,0,3.625,0.009986,0.47005,0.46419,0.000374,0,348.64,21.41,31.17,127.10,0.021408,0.032616,0.5553,4.479
0.001,lyap1,165,0.0443,-0.5806,0.800000,1.700000,1,0,3.943,0.009986,0.04281,-0.57068,0.000374,0,508.59,16.70,53.53,188.24,0.016699,0.023153,0.4630,4.167
0.001,lyap1,166,-0.0210,-0.5374,0.800000,1.700000,1,0,3.952,0.009986,-0.02159,-0.52743,0.000374,0,552.96,13.80,62.07,204.06,0.013804,0.018166,0.4198,3.953
0.001,lyap1,167,0.8175,0.5027,0.800000,1.700000,1,0,3.686,0.009988,0.80887,0.49768,0.000374,0,145.44,23.20,22.62,32.69,0.023203,0.035922,1.1318,5.910
0.001,lyap1,168,0.8027,-0.3400,0.800000,1.700000,1,0,3.569,0.009998,0.79340,-0.33632,0.000374,0,166.70,16.39,19.31,51.75,0.016389,0.025056,0.9471,5.344
0.001,lyap1,169,0.1514,0.0679,0.800000,1.700000,1,0,2.648,0.009991,0.14205,0.06428,0.000375,0,422.09,4.38,3.92,203.84,0.004383,0.005877,0.0422,1.536
0.001,lyap1,170,0.5304,0.7692,0.800000,1.700000,1,0,3.907,0.009992,0.52468,0.76101,0.000374,0,227.09,30.81,26.84,63.59,0.030811,0.048162,1.0423,5.872
0.001,lyap1,171,0.2090,0.4792,0.800000,1.700000,1,0,3.708,0.009995,0.20445,0.47024,0.000374,0,487.39,18.67,44.03,185.66,0.018675,0.027834,0.3618,3.840
0.001,lyap1,172,0.5598,-0.3460,0.800000,1.700000,1,0,3.495,0.009979,0.55111,-0.34110,0.000374,0,314.38,16.85,25.94,118.60,0.016851,0.025417,0.5393,4.299
0.001,lyap1,173,0.5464,-0.7222,0.800000,1.700000,1,0,3.865,0.009995,0.54026,-0.71430,0.000374,0,237.96,29.66,27.30,69.43,0.029663,0.046271,0.9832,5.719
0.001,lyap1,174,-0.1182,-0.2340,0.800000,1.700000,1,0,3.690,0.009991,-0.11617,-0.22424,0.000374,0,788.14,10.51,115.84,270.35,0.010507,0.012178,0.2127,2.712
0.001,lyap1,175,-0.2591,-0.7992,0.800000,1.700000,1,0,4.300,0.009994,-0.25720,-0.78945,0.000374,0,428.53,20.90,63.49,135.10,0.020903,0.026334,0.9558,5.460
0.001,lyap1,176,0.5500,-0.2108,0.800000,1.700000,1,0,3.355,0.009996,0.54057,-0.20756,0.000375,0,311.54,10.83,19.03,128.62,0.010830,0.016083,0.4366,3.768
0.001,lyap1,177,0.2832,0.3475,0.800000,1.700000,1,0,3.467,0.009986,0.27644,0.34015,0.000374,0,476.30,16.12,38.51,187.56,0.016118,0.023906,0.2663,3.394
0.001,lyap1,178,0.3999,0.1449,0.800000,1.700000,1,0,3.174,0.009985,0.39035,0.14196,0.000375,0,380.27,7.87,17.28,166.95,0.007875,0.011403,0.2303,2.853
0.001,lyap1,179,-0.3922,0.5944,0.800000,1.700000,1,0,4.293,0.009991,-0.38846,0.58520,0.000374,0,583.56,33.96,88.20,178.11,0.033958,0.039968,0.7793,4.734
0.001,lyap1,180,0.1187,-0.5094,0.800000,1.700000,1,0,3.807,0.009994,0.11576,-0.49980,0.000374,0,516.55,17.24,50.23,195.12,0.017237,0.024968,0.3750,3.867
0.001,lyap1,181,0.2591,0.4505,0.800000,1.700000,1,0,3.642,0.009996,0.25370,0.44216,0.000374,0,470.95,18.83,41.06,180.29,0.018825,0.028218,0.3525,3.802
0.001,lyap1,182,-0.1886,-0.2921,0.800000,1.700000,1,0,3.887,0.009996,-0.18554,-0.28256,0.000374,0,777.50,17.55,114.74,260.84,0.017554,0.019918,0.2893,3.028
0.001,lyap1,183,0.1147,-0.5915,0.800000,1.700000,1,0,3.904,0.009999,0.11226,-0.58176,0.000374,0,478.83,18.96,47.57,177.63,0.018959,0.027443,0.4786,4.258
0.001,lyap1,184,0.3148,0.1334,0.800000,1.700000,1,0,3.071,0.009987,0.30538,0.13004,0.000375,0,417.85,7.47,18.04,185.27,0.007472,0.010653,0.1518,2.459
0.001,lyap1,185,0.2581,-0.2319,0.800000,1.700000,1,0,3.235,0.009983,0.25020,-0.22577,0.000375,0,482.93,11.93,33.16,199.36,0.011928,0.017261,0.1659,2.796
